"Age","Gender","PID","MusExp","Rating","Track","Experiment","Scale"
48,"Female","E2_S65","Nonmusician",1,"Joy","Exp2","FEAR"
48,"Female","E2_S65","Nonmusician",1,"Joy","Exp2","POWER"
48,"Female","E2_S65","Nonmusician",2,"Joy","Exp2","SURPRISE"
48,"Female","E2_S65","Nonmusician",2,"Calmness","Exp2","SADNESS"
48,"Female","E2_S65","Nonmusician",4,"Calmness","Exp2","CALMNESS"
48,"Female","E2_S65","Nonmusician",2,"Calmness","Exp2","JOY"
48,"Female","E2_S65","Nonmusician",1,"Calmness","Exp2","ANGER"
48,"Female","E2_S65","Nonmusician",1,"Calmness","Exp2","FEAR"
48,"Female","E2_S65","Nonmusician",1,"Calmness","Exp2","POWER"
48,"Female","E2_S65","Nonmusician",1,"Calmness","Exp2","SURPRISE"
48,"Female","E2_S65","Nonmusician",1,"Anger","Exp2","SADNESS"
48,"Female","E2_S65","Nonmusician",1,"Anger","Exp2","CALMNESS"
48,"Female","E2_S65","Nonmusician",1,"Anger","Exp2","JOY"
48,"Female","E2_S65","Nonmusician",4,"Anger","Exp2","ANGER"
48,"Female","E2_S65","Nonmusician",2,"Anger","Exp2","FEAR"
48,"Female","E2_S65","Nonmusician",1,"Anger","Exp2","POWER"
48,"Female","E2_S65","Nonmusician",1,"Anger","Exp2","SURPRISE"
48,"Female","E2_S65","Nonmusician",2,"Fear","Exp2","SADNESS"
48,"Female","E2_S65","Nonmusician",1,"Fear","Exp2","CALMNESS"
48,"Female","E2_S65","Nonmusician",1,"Fear","Exp2","JOY"
48,"Female","E2_S65","Nonmusician",3,"Fear","Exp2","ANGER"
48,"Female","E2_S65","Nonmusician",2,"Fear","Exp2","FEAR"
48,"Female","E2_S65","Nonmusician",4,"Fear","Exp2","POWER"
48,"Female","E2_S65","Nonmusician",1,"Fear","Exp2","SURPRISE"
48,"Female","E2_S65","Nonmusician",1,"Power","Exp2","SADNESS"
48,"Female","E2_S65","Nonmusician",2,"Power","Exp2","CALMNESS"
48,"Female","E2_S65","Nonmusician",4,"Power","Exp2","JOY"
48,"Female","E2_S65","Nonmusician",1,"Power","Exp2","ANGER"
48,"Female","E2_S65","Nonmusician",1,"Power","Exp2","FEAR"
48,"Female","E2_S65","Nonmusician",1,"Power","Exp2","POWER"
48,"Female","E2_S65","Nonmusician",1,"Power","Exp2","SURPRISE"
48,"Female","E2_S65","Nonmusician",2,"Surprise","Exp2","SADNESS"
48,"Female","E2_S65","Nonmusician",1,"Surprise","Exp2","CALMNESS"
48,"Female","E2_S65","Nonmusician",3,"Surprise","Exp2","JOY"
48,"Female","E2_S65","Nonmusician",2,"Surprise","Exp2","ANGER"
48,"Female","E2_S65","Nonmusician",1,"Surprise","Exp2","FEAR"
48,"Female","E2_S65","Nonmusician",1,"Surprise","Exp2","POWER"
48,"Female","E2_S65","Nonmusician",2,"Surprise","Exp2","SURPRISE"
66,"Male","E1_S66","Nonmusician",4,"Sadness","Exp1","SADNESS"
66,"Male","E1_S66","Nonmusician",4,"Sadness","Exp1","CALMNESS"
66,"Male","E1_S66","Nonmusician",1,"Sadness","Exp1","JOY"
66,"Male","E1_S66","Nonmusician",1,"Sadness","Exp1","ANGER"
66,"Male","E1_S66","Nonmusician",2,"Sadness","Exp1","FEAR"
66,"Male","E1_S66","Nonmusician",1,"Sadness","Exp1","POWER"
66,"Male","E1_S66","Nonmusician",1,"Sadness","Exp1","SURPRISE"
66,"Male","E1_S66","Nonmusician",1,"Joy","Exp1","SADNESS"
66,"Male","E1_S66","Nonmusician",1,"Joy","Exp1","CALMNESS"
66,"Male","E1_S66","Nonmusician",5,"Joy","Exp1","JOY"
66,"Male","E1_S66","Nonmusician",1,"Joy","Exp1","ANGER"
66,"Male","E1_S66","Nonmusician",1,"Joy","Exp1","FEAR"
66,"Male","E1_S66","Nonmusician",3,"Joy","Exp1","POWER"
66,"Male","E1_S66","Nonmusician",4,"Joy","Exp1","SURPRISE"
66,"Male","E1_S66","Nonmusician",2,"Calmness","Exp1","SADNESS"
66,"Male","E1_S66","Nonmusician",3,"Calmness","Exp1","CALMNESS"
66,"Male","E1_S66","Nonmusician",2,"Calmness","Exp1","JOY"
66,"Male","E1_S66","Nonmusician",1,"Calmness","Exp1","ANGER"
66,"Male","E1_S66","Nonmusician",1,"Calmness","Exp1","FEAR"
66,"Male","E1_S66","Nonmusician",1,"Calmness","Exp1","POWER"
66,"Male","E1_S66","Nonmusician",1,"Calmness","Exp1","SURPRISE"
66,"Male","E1_S66","Nonmusician",2,"Anger","Exp1","SADNESS"
66,"Male","E1_S66","Nonmusician",1,"Anger","Exp1","CALMNESS"
66,"Male","E1_S66","Nonmusician",2,"Anger","Exp1","JOY"
66,"Male","E1_S66","Nonmusician",5,"Anger","Exp1","ANGER"
66,"Male","E1_S66","Nonmusician",5,"Anger","Exp1","FEAR"
66,"Male","E1_S66","Nonmusician",3,"Anger","Exp1","POWER"
66,"Male","E1_S66","Nonmusician",4,"Anger","Exp1","SURPRISE"
66,"Male","E1_S66","Nonmusician",2,"Fear","Exp1","SADNESS"
66,"Male","E1_S66","Nonmusician",1,"Fear","Exp1","CALMNESS"
66,"Male","E1_S66","Nonmusician",1,"Fear","Exp1","JOY"
66,"Male","E1_S66","Nonmusician",4,"Fear","Exp1","ANGER"
66,"Male","E1_S66","Nonmusician",5,"Fear","Exp1","FEAR"
66,"Male","E1_S66","Nonmusician",4,"Fear","Exp1","POWER"
66,"Male","E1_S66","Nonmusician",5,"Fear","Exp1","SURPRISE"
66,"Male","E1_S66","Nonmusician",1,"Power","Exp1","SADNESS"
66,"Male","E1_S66","Nonmusician",1,"Power","Exp1","CALMNESS"
66,"Male","E1_S66","Nonmusician",3,"Power","Exp1","JOY"
66,"Male","E1_S66","Nonmusician",3,"Power","Exp1","ANGER"
66,"Male","E1_S66","Nonmusician",4,"Power","Exp1","FEAR"
66,"Male","E1_S66","Nonmusician",3,"Power","Exp1","POWER"
66,"Male","E1_S66","Nonmusician",4,"Power","Exp1","SURPRISE"
66,"Male","E1_S66","Nonmusician",2,"Surprise","Exp1","SADNESS"
66,"Male","E1_S66","Nonmusician",3,"Surprise","Exp1","CALMNESS"
66,"Male","E1_S66","Nonmusician",3,"Surprise","Exp1","JOY"
66,"Male","E1_S66","Nonmusician",3,"Surprise","Exp1","ANGER"
66,"Male","E1_S66","Nonmusician",2,"Surprise","Exp1","FEAR"
66,"Male","E1_S66","Nonmusician",1,"Surprise","Exp1","POWER"
66,"Male","E1_S66","Nonmusician",4,"Surprise","Exp1","SURPRISE"
66,"Male","E2_S66","Nonmusician",5,"Sadness","Exp2","SADNESS"
66,"Male","E2_S66","Nonmusician",2,"Sadness","Exp2","CALMNESS"
66,"Male","E2_S66","Nonmusician",1,"Sadness","Exp2","JOY"
66,"Male","E2_S66","Nonmusician",2,"Sadness","Exp2","ANGER"
66,"Male","E2_S66","Nonmusician",2,"Sadness","Exp2","FEAR"
66,"Male","E2_S66","Nonmusician",1,"Sadness","Exp2","POWER"
66,"Male","E2_S66","Nonmusician",1,"Sadness","Exp2","SURPRISE"
66,"Male","E2_S66","Nonmusician",1,"Joy","Exp2","SADNESS"
66,"Male","E2_S66","Nonmusician",1,"Joy","Exp2","CALMNESS"
66,"Male","E2_S66","Nonmusician",5,"Joy","Exp2","JOY"
66,"Male","E2_S66","Nonmusician",1,"Joy","Exp2","ANGER"
66,"Male","E2_S66","Nonmusician",1,"Joy","Exp2","FEAR"
66,"Male","E2_S66","Nonmusician",4,"Joy","Exp2","POWER"
66,"Male","E2_S66","Nonmusician",4,"Joy","Exp2","SURPRISE"
66,"Male","E2_S66","Nonmusician",4,"Calmness","Exp2","SADNESS"
66,"Male","E2_S66","Nonmusician",3,"Calmness","Exp2","CALMNESS"
66,"Male","E2_S66","Nonmusician",2,"Calmness","Exp2","JOY"
66,"Male","E2_S66","Nonmusician",1,"Calmness","Exp2","ANGER"
66,"Male","E2_S66","Nonmusician",1,"Calmness","Exp2","FEAR"
66,"Male","E2_S66","Nonmusician",1,"Calmness","Exp2","POWER"
66,"Male","E2_S66","Nonmusician",1,"Calmness","Exp2","SURPRISE"
66,"Male","E2_S66","Nonmusician",1,"Anger","Exp2","SADNESS"
66,"Male","E2_S66","Nonmusician",1,"Anger","Exp2","CALMNESS"
66,"Male","E2_S66","Nonmusician",1,"Anger","Exp2","JOY"
66,"Male","E2_S66","Nonmusician",4,"Anger","Exp2","ANGER"
66,"Male","E2_S66","Nonmusician",5,"Anger","Exp2","FEAR"
66,"Male","E2_S66","Nonmusician",4,"Anger","Exp2","POWER"
66,"Male","E2_S66","Nonmusician",4,"Anger","Exp2","SURPRISE"
66,"Male","E2_S66","Nonmusician",4,"Fear","Exp2","SADNESS"
66,"Male","E2_S66","Nonmusician",1,"Fear","Exp2","CALMNESS"
66,"Male","E2_S66","Nonmusician",1,"Fear","Exp2","JOY"
66,"Male","E2_S66","Nonmusician",3,"Fear","Exp2","ANGER"
66,"Male","E2_S66","Nonmusician",3,"Fear","Exp2","FEAR"
66,"Male","E2_S66","Nonmusician",3,"Fear","Exp2","POWER"
66,"Male","E2_S66","Nonmusician",3,"Fear","Exp2","SURPRISE"
66,"Male","E2_S66","Nonmusician",2,"Power","Exp2","SADNESS"
66,"Male","E2_S66","Nonmusician",3,"Power","Exp2","CALMNESS"
66,"Male","E2_S66","Nonmusician",4,"Power","Exp2","JOY"
66,"Male","E2_S66","Nonmusician",1,"Power","Exp2","ANGER"
66,"Male","E2_S66","Nonmusician",1,"Power","Exp2","FEAR"
66,"Male","E2_S66","Nonmusician",1,"Power","Exp2","POWER"
66,"Male","E2_S66","Nonmusician",3,"Power","Exp2","SURPRISE"
66,"Male","E2_S66","Nonmusician",1,"Surprise","Exp2","SADNESS"
66,"Male","E2_S66","Nonmusician",1,"Surprise","Exp2","CALMNESS"
66,"Male","E2_S66","Nonmusician",3,"Surprise","Exp2","JOY"
66,"Male","E2_S66","Nonmusician",3,"Surprise","Exp2","ANGER"
66,"Male","E2_S66","Nonmusician",2,"Surprise","Exp2","FEAR"
66,"Male","E2_S66","Nonmusician",3,"Surprise","Exp2","POWER"
66,"Male","E2_S66","Nonmusician",4,"Surprise","Exp2","SURPRISE"
26,"Female","E1_S67","Nonmusician",4,"Sadness","Exp1","SADNESS"
26,"Female","E1_S67","Nonmusician",2,"Sadness","Exp1","CALMNESS"
26,"Female","E1_S67","Nonmusician",1,"Sadness","Exp1","JOY"
26,"Female","E1_S67","Nonmusician",2,"Sadness","Exp1","ANGER"
26,"Female","E1_S67","Nonmusician",2,"Sadness","Exp1","FEAR"
26,"Female","E1_S67","Nonmusician",1,"Sadness","Exp1","POWER"
26,"Female","E1_S67","Nonmusician",1,"Sadness","Exp1","SURPRISE"
26,"Female","E1_S67","Nonmusician",1,"Joy","Exp1","SADNESS"
26,"Female","E1_S67","Nonmusician",1,"Joy","Exp1","CALMNESS"
26,"Female","E1_S67","Nonmusician",5,"Joy","Exp1","JOY"
26,"Female","E1_S67","Nonmusician",1,"Joy","Exp1","ANGER"
26,"Female","E1_S67","Nonmusician",1,"Joy","Exp1","FEAR"
26,"Female","E1_S67","Nonmusician",1,"Joy","Exp1","POWER"
26,"Female","E1_S67","Nonmusician",3,"Joy","Exp1","SURPRISE"
26,"Female","E1_S67","Nonmusician",2,"Calmness","Exp1","SADNESS"
26,"Female","E1_S67","Nonmusician",3,"Calmness","Exp1","CALMNESS"
26,"Female","E1_S67","Nonmusician",2,"Calmness","Exp1","JOY"
26,"Female","E1_S67","Nonmusician",1,"Calmness","Exp1","ANGER"
26,"Female","E1_S67","Nonmusician",1,"Calmness","Exp1","FEAR"
26,"Female","E1_S67","Nonmusician",1,"Calmness","Exp1","POWER"
26,"Female","E1_S67","Nonmusician",1,"Calmness","Exp1","SURPRISE"
26,"Female","E1_S67","Nonmusician",1,"Anger","Exp1","SADNESS"
26,"Female","E1_S67","Nonmusician",1,"Anger","Exp1","CALMNESS"
26,"Female","E1_S67","Nonmusician",1,"Anger","Exp1","JOY"
26,"Female","E1_S67","Nonmusician",4,"Anger","Exp1","ANGER"
26,"Female","E1_S67","Nonmusician",2,"Anger","Exp1","FEAR"
26,"Female","E1_S67","Nonmusician",3,"Anger","Exp1","POWER"
26,"Female","E1_S67","Nonmusician",4,"Anger","Exp1","SURPRISE"
26,"Female","E1_S67","Nonmusician",2,"Fear","Exp1","SADNESS"
26,"Female","E1_S67","Nonmusician",1,"Fear","Exp1","CALMNESS"
26,"Female","E1_S67","Nonmusician",1,"Fear","Exp1","JOY"
26,"Female","E1_S67","Nonmusician",1,"Fear","Exp1","ANGER"
26,"Female","E1_S67","Nonmusician",4,"Fear","Exp1","FEAR"
26,"Female","E1_S67","Nonmusician",2,"Fear","Exp1","POWER"
26,"Female","E1_S67","Nonmusician",2,"Fear","Exp1","SURPRISE"
26,"Female","E1_S67","Nonmusician",2,"Power","Exp1","SADNESS"
26,"Female","E1_S67","Nonmusician",1,"Power","Exp1","CALMNESS"
26,"Female","E1_S67","Nonmusician",1,"Power","Exp1","JOY"
26,"Female","E1_S67","Nonmusician",2,"Power","Exp1","ANGER"
26,"Female","E1_S67","Nonmusician",3,"Power","Exp1","FEAR"
26,"Female","E1_S67","Nonmusician",2,"Power","Exp1","POWER"
26,"Female","E1_S67","Nonmusician",3,"Power","Exp1","SURPRISE"
26,"Female","E1_S67","Nonmusician",2,"Surprise","Exp1","SADNESS"
26,"Female","E1_S67","Nonmusician",2,"Surprise","Exp1","CALMNESS"
26,"Female","E1_S67","Nonmusician",1,"Surprise","Exp1","JOY"
26,"Female","E1_S67","Nonmusician",2,"Surprise","Exp1","ANGER"
26,"Female","E1_S67","Nonmusician",3,"Surprise","Exp1","FEAR"
26,"Female","E1_S67","Nonmusician",2,"Surprise","Exp1","POWER"
26,"Female","E1_S67","Nonmusician",4,"Surprise","Exp1","SURPRISE"
26,"Female","E2_S67","Nonmusician",4,"Sadness","Exp2","SADNESS"
26,"Female","E2_S67","Nonmusician",2,"Sadness","Exp2","CALMNESS"
26,"Female","E2_S67","Nonmusician",1,"Sadness","Exp2","JOY"
26,"Female","E2_S67","Nonmusician",1,"Sadness","Exp2","ANGER"
26,"Female","E2_S67","Nonmusician",3,"Sadness","Exp2","FEAR"
26,"Female","E2_S67","Nonmusician",1,"Sadness","Exp2","POWER"
26,"Female","E2_S67","Nonmusician",1,"Sadness","Exp2","SURPRISE"
26,"Female","E2_S67","Nonmusician",1,"Joy","Exp2","SADNESS"
26,"Female","E2_S67","Nonmusician",1,"Joy","Exp2","CALMNESS"
26,"Female","E2_S67","Nonmusician",3,"Joy","Exp2","JOY"
26,"Female","E2_S67","Nonmusician",1,"Joy","Exp2","ANGER"
26,"Female","E2_S67","Nonmusician",1,"Joy","Exp2","FEAR"
26,"Female","E2_S67","Nonmusician",1,"Joy","Exp2","POWER"
26,"Female","E2_S67","Nonmusician",3,"Joy","Exp2","SURPRISE"
26,"Female","E2_S67","Nonmusician",1,"Calmness","Exp2","SADNESS"
26,"Female","E2_S67","Nonmusician",2,"Calmness","Exp2","CALMNESS"
26,"Female","E2_S67","Nonmusician",2,"Calmness","Exp2","JOY"
26,"Female","E2_S67","Nonmusician",1,"Calmness","Exp2","ANGER"
26,"Female","E2_S67","Nonmusician",2,"Calmness","Exp2","FEAR"
26,"Female","E2_S67","Nonmusician",3,"Calmness","Exp2","POWER"
26,"Female","E2_S67","Nonmusician",1,"Calmness","Exp2","SURPRISE"
26,"Female","E2_S67","Nonmusician",1,"Anger","Exp2","SADNESS"
26,"Female","E2_S67","Nonmusician",1,"Anger","Exp2","CALMNESS"
26,"Female","E2_S67","Nonmusician",1,"Anger","Exp2","JOY"
26,"Female","E2_S67","Nonmusician",3,"Anger","Exp2","ANGER"
26,"Female","E2_S67","Nonmusician",3,"Anger","Exp2","FEAR"
26,"Female","E2_S67","Nonmusician",3,"Anger","Exp2","POWER"
26,"Female","E2_S67","Nonmusician",2,"Anger","Exp2","SURPRISE"
26,"Female","E2_S67","Nonmusician",3,"Fear","Exp2","SADNESS"
26,"Female","E2_S67","Nonmusician",1,"Fear","Exp2","CALMNESS"
26,"Female","E2_S67","Nonmusician",2,"Fear","Exp2","JOY"
26,"Female","E2_S67","Nonmusician",1,"Fear","Exp2","ANGER"
26,"Female","E2_S67","Nonmusician",4,"Fear","Exp2","FEAR"
26,"Female","E2_S67","Nonmusician",1,"Fear","Exp2","POWER"
26,"Female","E2_S67","Nonmusician",3,"Fear","Exp2","SURPRISE"
26,"Female","E2_S67","Nonmusician",2,"Power","Exp2","SADNESS"
26,"Female","E2_S67","Nonmusician",1,"Power","Exp2","CALMNESS"
26,"Female","E2_S67","Nonmusician",3,"Power","Exp2","JOY"
26,"Female","E2_S67","Nonmusician",1,"Power","Exp2","ANGER"
26,"Female","E2_S67","Nonmusician",2,"Power","Exp2","FEAR"
26,"Female","E2_S67","Nonmusician",1,"Power","Exp2","POWER"
26,"Female","E2_S67","Nonmusician",3,"Power","Exp2","SURPRISE"
26,"Female","E2_S67","Nonmusician",1,"Surprise","Exp2","SADNESS"
26,"Female","E2_S67","Nonmusician",1,"Surprise","Exp2","CALMNESS"
26,"Female","E2_S67","Nonmusician",4,"Surprise","Exp2","JOY"
26,"Female","E2_S67","Nonmusician",1,"Surprise","Exp2","ANGER"
26,"Female","E2_S67","Nonmusician",1,"Surprise","Exp2","FEAR"
26,"Female","E2_S67","Nonmusician",1,"Surprise","Exp2","POWER"
26,"Female","E2_S67","Nonmusician",3,"Surprise","Exp2","SURPRISE"
42,"Female","E1_S68","Nonmusician",5,"Sadness","Exp1","SADNESS"
42,"Female","E1_S68","Nonmusician",4,"Sadness","Exp1","CALMNESS"
42,"Female","E1_S68","Nonmusician",1,"Sadness","Exp1","JOY"
42,"Female","E1_S68","Nonmusician",1,"Sadness","Exp1","ANGER"
42,"Female","E1_S68","Nonmusician",2,"Sadness","Exp1","FEAR"
42,"Female","E1_S68","Nonmusician",3,"Sadness","Exp1","POWER"
42,"Female","E1_S68","Nonmusician",1,"Sadness","Exp1","SURPRISE"
42,"Female","E1_S68","Nonmusician",1,"Joy","Exp1","SADNESS"
42,"Female","E1_S68","Nonmusician",1,"Joy","Exp1","CALMNESS"
42,"Female","E1_S68","Nonmusician",4,"Joy","Exp1","JOY"
42,"Female","E1_S68","Nonmusician",2,"Joy","Exp1","ANGER"
42,"Female","E1_S68","Nonmusician",1,"Joy","Exp1","FEAR"
42,"Female","E1_S68","Nonmusician",3,"Joy","Exp1","POWER"
42,"Female","E1_S68","Nonmusician",3,"Joy","Exp1","SURPRISE"
42,"Female","E1_S68","Nonmusician",1,"Calmness","Exp1","SADNESS"
42,"Female","E1_S68","Nonmusician",4,"Calmness","Exp1","CALMNESS"
42,"Female","E1_S68","Nonmusician",3,"Calmness","Exp1","JOY"
42,"Female","E1_S68","Nonmusician",1,"Calmness","Exp1","ANGER"
42,"Female","E1_S68","Nonmusician",1,"Calmness","Exp1","FEAR"
42,"Female","E1_S68","Nonmusician",2,"Calmness","Exp1","POWER"
42,"Female","E1_S68","Nonmusician",1,"Calmness","Exp1","SURPRISE"
42,"Female","E1_S68","Nonmusician",2,"Anger","Exp1","SADNESS"
42,"Female","E1_S68","Nonmusician",1,"Anger","Exp1","CALMNESS"
42,"Female","E1_S68","Nonmusician",1,"Anger","Exp1","JOY"
42,"Female","E1_S68","Nonmusician",3,"Anger","Exp1","ANGER"
42,"Female","E1_S68","Nonmusician",3,"Anger","Exp1","FEAR"
42,"Female","E1_S68","Nonmusician",5,"Anger","Exp1","POWER"
42,"Female","E1_S68","Nonmusician",4,"Anger","Exp1","SURPRISE"
42,"Female","E1_S68","Nonmusician",2,"Fear","Exp1","SADNESS"
42,"Female","E1_S68","Nonmusician",1,"Fear","Exp1","CALMNESS"
42,"Female","E1_S68","Nonmusician",1,"Fear","Exp1","JOY"
42,"Female","E1_S68","Nonmusician",4,"Fear","Exp1","ANGER"
42,"Female","E1_S68","Nonmusician",4,"Fear","Exp1","FEAR"
42,"Female","E1_S68","Nonmusician",4,"Fear","Exp1","POWER"
42,"Female","E1_S68","Nonmusician",5,"Fear","Exp1","SURPRISE"
42,"Female","E1_S68","Nonmusician",2,"Power","Exp1","SADNESS"
42,"Female","E1_S68","Nonmusician",1,"Power","Exp1","CALMNESS"
42,"Female","E1_S68","Nonmusician",1,"Power","Exp1","JOY"
42,"Female","E1_S68","Nonmusician",3,"Power","Exp1","ANGER"
42,"Female","E1_S68","Nonmusician",2,"Power","Exp1","FEAR"
42,"Female","E1_S68","Nonmusician",5,"Power","Exp1","POWER"
42,"Female","E1_S68","Nonmusician",4,"Power","Exp1","SURPRISE"
42,"Female","E1_S68","Nonmusician",1,"Surprise","Exp1","SADNESS"
42,"Female","E1_S68","Nonmusician",1,"Surprise","Exp1","CALMNESS"
42,"Female","E1_S68","Nonmusician",1,"Surprise","Exp1","JOY"
42,"Female","E1_S68","Nonmusician",2,"Surprise","Exp1","ANGER"
42,"Female","E1_S68","Nonmusician",2,"Surprise","Exp1","FEAR"
42,"Female","E1_S68","Nonmusician",4,"Surprise","Exp1","POWER"
42,"Female","E1_S68","Nonmusician",4,"Surprise","Exp1","SURPRISE"
42,"Female","E2_S68","Nonmusician",5,"Sadness","Exp2","SADNESS"
42,"Female","E2_S68","Nonmusician",2,"Sadness","Exp2","CALMNESS"
42,"Female","E2_S68","Nonmusician",1,"Sadness","Exp2","JOY"
42,"Female","E2_S68","Nonmusician",1,"Sadness","Exp2","ANGER"
42,"Female","E2_S68","Nonmusician",1,"Sadness","Exp2","FEAR"
42,"Female","E2_S68","Nonmusician",3,"Sadness","Exp2","POWER"
42,"Female","E2_S68","Nonmusician",1,"Sadness","Exp2","SURPRISE"
42,"Female","E2_S68","Nonmusician",1,"Joy","Exp2","SADNESS"
42,"Female","E2_S68","Nonmusician",1,"Joy","Exp2","CALMNESS"
42,"Female","E2_S68","Nonmusician",4,"Joy","Exp2","JOY"
42,"Female","E2_S68","Nonmusician",1,"Joy","Exp2","ANGER"
42,"Female","E2_S68","Nonmusician",1,"Joy","Exp2","FEAR"
42,"Female","E2_S68","Nonmusician",4,"Joy","Exp2","POWER"
42,"Female","E2_S68","Nonmusician",5,"Joy","Exp2","SURPRISE"
42,"Female","E2_S68","Nonmusician",4,"Calmness","Exp2","SADNESS"
42,"Female","E2_S68","Nonmusician",2,"Calmness","Exp2","CALMNESS"
42,"Female","E2_S68","Nonmusician",1,"Calmness","Exp2","JOY"
42,"Female","E2_S68","Nonmusician",1,"Calmness","Exp2","ANGER"
42,"Female","E2_S68","Nonmusician",2,"Calmness","Exp2","FEAR"
42,"Female","E2_S68","Nonmusician",2,"Calmness","Exp2","POWER"
42,"Female","E2_S68","Nonmusician",1,"Calmness","Exp2","SURPRISE"
42,"Female","E2_S68","Nonmusician",3,"Anger","Exp2","SADNESS"
42,"Female","E2_S68","Nonmusician",1,"Anger","Exp2","CALMNESS"
42,"Female","E2_S68","Nonmusician",1,"Anger","Exp2","JOY"
42,"Female","E2_S68","Nonmusician",3,"Anger","Exp2","ANGER"
42,"Female","E2_S68","Nonmusician",5,"Anger","Exp2","FEAR"
42,"Female","E2_S68","Nonmusician",3,"Anger","Exp2","POWER"
42,"Female","E2_S68","Nonmusician",3,"Anger","Exp2","SURPRISE"
42,"Female","E2_S68","Nonmusician",2,"Fear","Exp2","SADNESS"
42,"Female","E2_S68","Nonmusician",1,"Fear","Exp2","CALMNESS"
42,"Female","E2_S68","Nonmusician",1,"Fear","Exp2","JOY"
42,"Female","E2_S68","Nonmusician",2,"Fear","Exp2","ANGER"
42,"Female","E2_S68","Nonmusician",3,"Fear","Exp2","FEAR"
42,"Female","E2_S68","Nonmusician",4,"Fear","Exp2","POWER"
42,"Female","E2_S68","Nonmusician",4,"Fear","Exp2","SURPRISE"
42,"Female","E2_S68","Nonmusician",1,"Power","Exp2","SADNESS"
42,"Female","E2_S68","Nonmusician",2,"Power","Exp2","CALMNESS"
42,"Female","E2_S68","Nonmusician",4,"Power","Exp2","JOY"
42,"Female","E2_S68","Nonmusician",2,"Power","Exp2","ANGER"
42,"Female","E2_S68","Nonmusician",1,"Power","Exp2","FEAR"
42,"Female","E2_S68","Nonmusician",5,"Power","Exp2","POWER"
42,"Female","E2_S68","Nonmusician",3,"Power","Exp2","SURPRISE"
42,"Female","E2_S68","Nonmusician",1,"Surprise","Exp2","SADNESS"
42,"Female","E2_S68","Nonmusician",1,"Surprise","Exp2","CALMNESS"
42,"Female","E2_S68","Nonmusician",3,"Surprise","Exp2","JOY"
42,"Female","E2_S68","Nonmusician",2,"Surprise","Exp2","ANGER"
42,"Female","E2_S68","Nonmusician",2,"Surprise","Exp2","FEAR"
42,"Female","E2_S68","Nonmusician",4,"Surprise","Exp2","POWER"
42,"Female","E2_S68","Nonmusician",5,"Surprise","Exp2","SURPRISE"
23,"Female","E1_S69","Musician",5,"Sadness","Exp1","SADNESS"
23,"Female","E1_S69","Musician",3,"Sadness","Exp1","CALMNESS"
23,"Female","E1_S69","Musician",1,"Sadness","Exp1","JOY"
23,"Female","E1_S69","Musician",1,"Sadness","Exp1","ANGER"
23,"Female","E1_S69","Musician",1,"Sadness","Exp1","FEAR"
23,"Female","E1_S69","Musician",1,"Sadness","Exp1","POWER"
23,"Female","E1_S69","Musician",1,"Sadness","Exp1","SURPRISE"
23,"Female","E1_S69","Musician",1,"Joy","Exp1","SADNESS"
23,"Female","E1_S69","Musician",2,"Joy","Exp1","CALMNESS"
23,"Female","E1_S69","Musician",5,"Joy","Exp1","JOY"
23,"Female","E1_S69","Musician",1,"Joy","Exp1","ANGER"
23,"Female","E1_S69","Musician",1,"Joy","Exp1","FEAR"
23,"Female","E1_S69","Musician",1,"Joy","Exp1","POWER"
23,"Female","E1_S69","Musician",2,"Joy","Exp1","SURPRISE"
23,"Female","E1_S69","Musician",3,"Calmness","Exp1","SADNESS"
23,"Female","E1_S69","Musician",4,"Calmness","Exp1","CALMNESS"
23,"Female","E1_S69","Musician",3,"Calmness","Exp1","JOY"
23,"Female","E1_S69","Musician",1,"Calmness","Exp1","ANGER"
23,"Female","E1_S69","Musician",1,"Calmness","Exp1","FEAR"
23,"Female","E1_S69","Musician",2,"Calmness","Exp1","POWER"
23,"Female","E1_S69","Musician",2,"Calmness","Exp1","SURPRISE"
23,"Female","E1_S69","Musician",1,"Anger","Exp1","SADNESS"
23,"Female","E1_S69","Musician",1,"Anger","Exp1","CALMNESS"
23,"Female","E1_S69","Musician",1,"Anger","Exp1","JOY"
23,"Female","E1_S69","Musician",4,"Anger","Exp1","ANGER"
23,"Female","E1_S69","Musician",2,"Anger","Exp1","FEAR"
23,"Female","E1_S69","Musician",4,"Anger","Exp1","POWER"
23,"Female","E1_S69","Musician",2,"Anger","Exp1","SURPRISE"
23,"Female","E1_S69","Musician",2,"Fear","Exp1","SADNESS"
23,"Female","E1_S69","Musician",1,"Fear","Exp1","CALMNESS"
23,"Female","E1_S69","Musician",1,"Fear","Exp1","JOY"
23,"Female","E1_S69","Musician",3,"Fear","Exp1","ANGER"
23,"Female","E1_S69","Musician",4,"Fear","Exp1","FEAR"
23,"Female","E1_S69","Musician",1,"Fear","Exp1","POWER"
23,"Female","E1_S69","Musician",2,"Fear","Exp1","SURPRISE"
23,"Female","E1_S69","Musician",1,"Power","Exp1","SADNESS"
23,"Female","E1_S69","Musician",1,"Power","Exp1","CALMNESS"
23,"Female","E1_S69","Musician",5,"Power","Exp1","JOY"
23,"Female","E1_S69","Musician",2,"Power","Exp1","ANGER"
23,"Female","E1_S69","Musician",1,"Power","Exp1","FEAR"
23,"Female","E1_S69","Musician",4,"Power","Exp1","POWER"
